step	agent_id	name	layer	base_age	current_age	evaluation	emotion	pathway	support	intensity	action	action_category	action_detail	thought	private_talk	social_post	perceived_situation	reasoning_basis	memory_update	carryover_concern	side_effect	adjustment_request	fairness_perception	policy_fatigue
48	A08	中村美咲	家族形成	20	24	良好	希望	72.0	74.0	48.0	面談前の条件整理	相談	通知の家族形成見通しを読み、面談で聞く不足条件をメモして共有した	動けば形になる感じは出た。でも財政で途中で変わるのが一番怖い。	制度、今回は早かった。けど後から精算とか急に変わらない？それだけ不安。	通知で次の一手まで出るのは助かる。継続条件と財源の説明もセットで頼む。	個別通知で面談枠と自分用の家族形成見通しが届き、体験談も見えた	前回の即時予約が効いた記憶があり、今回は具体条件が可視化されたため	具体条件が出ると希望は上がるが、継続ルールの不透明さは残る	財政圧で枠縮小や精算条件が変わる不安が消えない	手続き疲れ	財源説明	69.0	62.0
48	A09	小林颯太	家族形成	21	25	良好	希望	72.0	78.0	44.0	予約枠の再確認	制度利用	スマホ通知で住居枠と面談枠を確認し、必要書類と予定をメモした	制度は動いてる感はある。でも物価と採用の波が怖い、次も途切れない？	通知は助かるけど、手続き多くて疲れる。就活も読めなくてさ。	自動着金は効く。けど手続きの多さは地味に消耗する。	個別資格通知と予約枠、着金の実体験があり、周囲でも体験談が増えた	前回の着金と予約成功で信頼が上がる一方、物価と雇用不安が残るため	具体枠が見えると動けるが、情報量が増えると疲れやすいと学んだ	ロボ再編と財政制約で、支援や採用が急に細る不安が消えない	政策疲労	手続き簡素化	66.0	74.0
48	A10	加藤梨央	家族形成	22	26	中立	平静	75.0	82.0	52.0	予約確定	制度利用	通知から面談を即時予約し、仮払いと精算時期を窓口で確認した。	動ける形にはなってきた。でも精算で詰まないか、結局そこが怖い。	予約は取れた。助かるけど、後で精算ドカン来たら無理じゃない？	通知から予約できたのは良い。精算ルールの見える化は必須だと思う。	自分が使える枠と予約可能日がスマホに届き、面談で確認できた。	単身賃貸と負債があり精算不安が強いが、即時予約で一手が見えた。	仮払いと精算の条件、異議申立の手順をメモして残した。	精算タイミングと家計の一時悪化リスクがまだ残る。	手続き疲れ	財源説明	70.0	62.0
48	A11	吉田蒼	家族形成	22	26	中立	平静	58.0	63.0	57.0	面談前に条件を整理する	制度利用	面談前に仮払い精算と住居枠の条件をメモし、質問を3つに絞った。	制度が動いてる感はあるけど、採用が崩れたら結局詰むのではって残る。	面談行くけど、景気と採用が怖い。仮払いって後で揉めない？	自動着金とか実例が増えるのは助かる。条件と精算が分かりやすいといい。	個別通知で面談予定と使える枠が再提示され、SNSでは実体験も流れた。	負債と雇用不安で慎重だが、通知と予約経験で支援は実在と認識。	面談の質問3点と、仮払い精算の確認事項を固定。	採用悪化で収入が切れた時の精算負担と家賃同月重複。	手続き疲れ	手続き簡素化	64.0	65.0
48	A12	井上拓海	家族形成	23	27	中立	平静	69.0	72.0	48.0	不安材料を潰す	相談	次回面談前に住居枠と返済計画を整理し、窓口に財源と継続性を質問した	段取りは見えたけど、財政で急に縮むのだけは怖い。住居費が跳ねたら詰むかも。	制度よさそうだけど、途中で打ち切りとかない？住居費上がるとマジでキツい。	制度が動くのは良い。継続と財源の説明、もっと見える形で頼む。	家族形成の通知で次の予約と住居枠は見えたが、SNSでは財政不安と雇用再編の話題が多い	正規で安定はあるが賃貸単身＋住居費懸念と前回の財政不安記憶が強く、継続性を重視した	使える枠と次の予約が見えると動けるが、継続説明がないと不安が戻る	財政圧で支援が縮むことと、住居費の上振れが続くこと	財政不安	財源説明	70.0	61.0
48	A13	木村彩花	家族形成	24	28	中立	平静	72.0	76.0	46.0	面談前に条件と家計を再点検する	情報収集	通知の予約枠と仮払い条件、住居費見込みをスプレッドシートで確認した	制度は動いてるっぽい。でも物価と会社の先が読めなくて、踏み切るの怖い。	面談は進めるけど、家賃上がったら一気に無理じゃない？って思う。	仮払いとか予約が見えるのは助かる。持続と地域差はちゃんと説明してほしい。	個別資格通知で予約可能日と仮払いの注意点が届き、SNSでは体験談も見えた	正規ITで当面は安定だが、物価と雇用再編の話が刺さり判断が慎重になった	予約日と必要書類、家賃上振れ時の家計シミュレーションを残した	財政制約で途中から条件が変わり、計画が崩れる不安が残る	財政不安	財源説明	70.0	63.0
48	A14	長谷川杏奈	家族形成	22	26	中立	平静	66.0	70.0	55.0	通知の内容で次回を確定	制度利用	個別通知の住居枠と仮払い精算を確認し、面談の次回予約を入れた。	動ける形にはなった。でも精算と返済、結局どこまで持つんだろ。	通知は来た。予約も取れたけど、あとで精算ってのが怖い…。	通知が具体的で助かる。仮払いの精算ルールはもっと明確にしてほしい。	スマホに使える枠と予約候補が届き、面談の次回日程も押さえられた。	非正規で収入不安、制度不信は残るが具体手順が見えて一歩進めた。	『通知→予約→次回確定』まで行けると詰み感が少し下がると学んだ。	ロボ導入でシフトが減った時、精算と返済が同時に来る不安。	財政不安	財源説明	61.0	72.0
48	A15	石川涼太	家族形成	24	28	中立	平静	72.0	75.0	49.0	着金確認して次の予約を固める	制度利用	nat報酬の着金と仮払い状況を確認し、家族形成2回目プランの予約を入れた。	SNSは不安だらけだけど、実際に着金したのはでかい。続くなら信じる。	とりあえず入金あった。助かるけど、あとで精算が怖いんだよな。	仮払いとnat着金は確認。続くなら現実が少し変わるかも。	通知で使える枠が見え、着金もあって手が動く一方、先行き不安は残る。	ギグで不安定だが、個別通知と着金体験で次手が具体化し落ち着いた。	制度が実際に動く体験があると、疑っても一歩進めると記憶。	精算時期と上限、案件減の月にどこまで埋まるかが不安。	手続き疲れ	財源説明	67.0	69.0
48	A17	西村菜摘	家族形成	24	28	注意	不安	49.0	58.0	66.0	枠と精算を最短で固める	制度利用	通知の予約枠を押さえ、仮払い条件と精算手順を窓口に確認した。	枠が取れても来月は分からない。制度が動くほど手続きが増えて息切れしそう。	一回は助かったけど、結局また書類？枠も取り合いで怖い。	仮払いと予約が見えるのは助かる。地域差と手続き負担は減らしてほしい。	介護需要が増えて周りも疲れている一方、予約通知と仮払いの説明が届いた。	重度ケアで時間がなく、前回の枠確保/着金経験はあるが精算不安と疲労が残る。	通知で次の一手は分かるが、枠不足と精算の分かりにくさが最大の壁。	需要増で予約が詰まり、仮払いの後精算で揉める不安が続く。	手続き疲れ	手続き簡素化	54.0	82.0
48	A18	山崎直人	家族形成	25	29	中立	平静	60.0	68.0	45.0	通知内容の確認と予約	制度利用	スマホの個別資格通知を読み、家族形成2回目面談の空き枠を仮予約して条件を控えた。	制度が動いてる感じはあるけど、後から精算で揉めたら嫌だな。仕事も先が読めない。	とりあえず予約は取れた。けど精算とか返還が一番こわいんだよな。	通知が具体的で助かる。精算ルールだけは分かりやすくしてほしい。	個別資格通知で使える枠と予約可能日が届き、体験談も流れていた。職場ではロボ導入の話が増えた。	前回メモした精算不安が残る一方、通知と予約で次の一手が見え支援実感が出た。	予約日時と精算条件の確認事項、面談で聞く優先質問を更新した。	ロボ導入で残業が減った時の収入変動と精算・返還リスク。	手続き疲れ	財源説明	60.0	65.0
48	A27	斎藤紗季	家族形成	28	32	中立	平静	62.0	70.0	48.0	代替ケアの次回枠も押さえる	制度利用	個別通知の空き日から次回の代替ケアを即時予約し、仮払い条件も確認した。	枠が取れたのは助かる。でも需要急増って聞くと、次も取れるか怖い。	空き枠出てたから取った…でもまた争奪戦になりそうで落ち着かない。	通知で空きが見えるのは助かる。現場の枠が増えるともっといい。	スマホに使える支援と予約可能日が届き、SNSでは介護逼迫の話が多い。	重度ケアと共働きで欠勤回避が最優先。通知で手は動くが疲れは残る。	通知が来たら即予約、仮払いの条件も一緒に確認する。	需要急増で枠が消え、欠勤と家計不安が再燃する懸念。	手続き疲れ	手続き簡素化	58.0	75.0
48	W02	中島美優	家族形成	36	40	中立	平静	64.0	72.0	44.0	通知の確認と予約枠押さえ	制度利用	個別資格通知を確認し、面談と代替ケアの空き枠を仮予約した。	動ける枠は見えた。でも介護が増えたら全部崩れる気もする。	予約だけ押さえた。介護が急に来たら終わるから、保険にしたい。	条件と予約枠が出るのは助かる。手続きはもっと軽くしてほしい。	スマホに資格通知と予約可能日が届き、SNSでは不安と体験談が混在。	正規ITで動けるが軽度介護と前回の手続き疲れで確実性を重視した。	通知で次の一手は取れるが、ケア外乱で継続が折れやすいと記憶。	介護逼迫と仕事の炎上が重なると予約を消化できない不安が残る。	手続き疲れ	手続き簡素化	63.0	74.0
48	W22	野口彩乃	家族形成	35	39	中立	平静	58.0	66.0	55.0	即時予約の確定と職場調整	制度利用	個別資格通知から代替ケア枠と家族形成面談日を確定し、職場に在宅/時短の相談文案を送った。	動く手は見える。でも介護が崩れたら全部リスケで、精算も職場評価も怖い。	予約は取れたけど、急変したら終わりなんだよね。職場に何て言お…	即時予約は助かる。現場の急変まで含めて途切れない仕組みが欲しい。	スマホに使える枠と予約候補日が届き、SNSでは体験談も増えた。一方で介護需要増と物価/雇用不安も続く。	重度ケアで時間制約が強く、具体的な予約導線は効くが、急変と財政遅れの記憶で安心し切れない。	通知→即時予約は実用。次の壁は精算と欠勤時の職場合意。	介護急変が続くと、欠勤と精算遅れで家計と評価が同時に傷む。	手続き疲れ	手続き簡素化	65.0	74.0
48	YG_CH06	今の10-11歳世代が若者になった姿	若者	15	15	良好	希望	67.0	63.0	61.0	予約確認	制度利用	届いた資格通知から学び・体験枠と相談枠を1つ予約する	不安は消えないけど、次の一手が見える。置いてかれないならやれるかも。	通知きた。ほんとに予約できるやつ？一緒に見てくれん？	若者向けの予約通知、意外と具体的。使える人は試してみて。	スマホに自分向けの資格通知と予約枠が届き、体験談も流れてきた	同居で生活は即崩れないが不安大。通知で具体手が出て希望が上がる	制度は遅いだけじゃないかも、という実感が残った	ロボ普及で将来の仕事がどう変わるかはまだ怖い	政策疲労	手続き簡素化	54.0	62.0
48	YG_CH07	今の12-13歳世代が若者になった姿	若者	15	17	中立	平静	62.0	61.0	61.0	着金と次の予約を確認	制度利用	nat報酬の着金通知を確認し、伴走メンター面談の枠を一つ追加で予約した。	制度が動いてる感じはした。でも財政で急に止まったらって考えが消えない。	え、ほんとに着金した。助かるけど、これ継続するの？急に終わらん？	nat着金は確認。続くなら希望あるけど、財源と地域差は説明してほしい。	SNSは不安ネタ多いが、同世代の制度利用体験と着金の話が回ってきた。	前ステップの予約経験があり、通知で着金と枠が具体に見えた一方、財政圧の話も多い。	通知→着金→予約が実際に繋がると、動ける感覚が増えると覚えた。	財政圧で枠縮小や地域差が強まり、自分の代で途切れる不安。	財政不安	財源説明	64.0	66.0
48	YG_CH08	今の14歳世代が若者になった姿	若者	15	18	中立	平静	68.0	64.0	57.0	先行枠を固める	学習・就活	通知の先行契約枠に応募し、研修日程とnat報酬条件も確認した	制度は動いてるけど、ロボ普及で仕事の形が変わるのが正直こわい。外れる側になりたくない。	一応枠あるの助かるけど、結局どの仕事が残るん？って不安は消えん	制度が動くのは良い。次は地域差と情報の分かりやすさ頼む。	個別通知と予約が届き、周りでも着金や先行枠の話が増えた。一方で不安煽りが多い	前回の成功経験で制度信頼は上向きだが、雇用再編とSNS不安で慎重になった	早めに枠を押さえれば不安は下げられる、と学んだ	地域差で枠取得が偏ると、同世代の分断が広がりそう	政策疲労	対象条件の説明	60.0	58.0
49	A01	佐藤陽菜	若者	15	19	中立	平静	74.0	73.0	46.0	予約を確定	制度利用	個別資格通知から面談枠と学び直し説明会の予約を確定し、家計に影響する条件をメモした。	動く道は見える。でも財源が揺れたらまた止まるのでは…って冷めた不安が残る。	予約は取れたけど、途中で打ち切りとか対象外にならない？そこだけ怖い。	通知で次の手が見えるのは助かる。継続性と公平ルールの説明ももっと欲しい。	スマホに利用可能枠と即時予約が届き、SNSでは制度体験談と不安投稿が混在した。	実家同居で当面の危機は薄いが、前回の政策疲労と財政不安の記憶が残るため。	通知→予約確定までが早いと、迷いが減る感覚を強めた。	制度が増えすぎて追えない/途中で条件変更される不安。	政策疲労	財源説明	67.0	74.0
49	A02	鈴木大翔	若者	16	20	良好	希望	74.0	78.0	44.0	着金を確認して次の段取りを固める	制度利用	nat初回着金と面談予約を確認し、必要書類と当日の動線をスマホに整理した。	SNSは荒れてるけど、今回は実際に動いた。自分の番は逃さないで進めたい。	とりあえず着金きたわ。手続きだるいけど、面談行って次決める。	制度、遅いと思ってたけど今月は動いた。条件が見えるのは助かる。	スマホに着金通知と予約確認が届き、周りでも体験談が少し回っていた。	前回予約済みで到達性が高く、着金の実体験が不安増幅より勝ったため。	着金額、精算期限、面談の持ち物、停止可の伴走導線をメモした。	ロボ普及で就職先が変わる不安と、制度が途中で締まる財政不安。	手続き疲れ	手続き簡素化	72.0	60.0
49	A03	高橋湊	若者	17	21	良好	希望	80.0	78.0	55.0	先行契約枠に応募して伴走を繋ぐ	学習・就活	通知の先行契約枠に応募し、メンター紹介の面談予約も入れた。	ロボで現場は揺れるけど、具体枠が見えると自分も席に乗れる気がする。	通知来た。枠が具体的で助かるけど、財源とか途中で止まらんよな？	抽象論より枠と予約があると動ける。継続と公平ルールの公開が大事。	スマホに使える枠と予約日が届き、SNSでも体験談が増えていた。	在学で移行期、前回の予約成功経験があり、具体枠が不安を下げた。	枠の可視化＋予約＋伴走が揃うと応募まで踏み出せると再確認。	ロボ再編で評価軸が変わり、枠が縮む不安と財源不安が残る。	財政不安	財源説明	74.0	70.0
49	A04	田中結菜	若者	15	19	中立	平静	61.0	63.0	55.0	通知確認と予約	制度利用	スマホの個別資格通知を確認し、学び直しと初職枠の予約候補日を押さえた。	使える枠が見えたのは助かる。でも地元の仕事が減ったら結局きついかも。	通知きた。予約だけ先に取ったけど、バイト先どうなるんだろ…。	個別通知で予約できるのは良い。対象条件がもっと一目で分かると助かる。	個別資格通知で使える枠と予約日が見え、SNSでも体験談が少し増えた。	前回の相談準備があり、具体枠が届いたので動けたが、雇用再編不安が残る。	通知で『次の一手』は取れるが、地域の雇用次第で揺れると覚えた。	ロボ導入で地元のバイト・初職が減り、生活費が足りるか不安。	政策疲労	対象条件の説明	62.0	66.0
49	A05	伊藤蓮	若者	18	22	中立	平静	64.0	66.0	58.0	伴走導線を使って次の予約と応募を前に進める	相談	通知された予約枠から伴走をオプトインし、先行契約枠の地域案件を相談した。	制度は動いたけど、地元の仕事がどう残るか読めない。焦ると外しそう。	着金は助かった。でも地元の枠、結局薄いとかない？一回聞いてみるわ。	支援が動くのは良い。地方でも同じ条件で届く運用にしてほしい。	スマホに資格通知と予約枠、成功事例が届き、SNSの空気も少し変化。	低所得+通学負担で即時支援は効くが、地元雇用再編の不安が残る。	伴走は止められる形で使える。次は地域の先行契約枠の確度確認。	ロボ導入で地元求人が細り、都市偏重の先行枠になる懸念。	財政不安	財源説明	60.0	66.0
49	A06	渡辺心愛	家族形成	19	23	注意	不安	54.0	61.0	63.0	通知の予約枠を押さえて家のケア段取りを相談する	制度利用	スマホの資格通知から面談と代替ケアの空き枠を仮予約し、家族に共有した。	予約できたのは救い。でも介護が増えたら結局わたしが抜けられない気がする。	とりあえず予約取れた。でも急に呼ばれたら全部止まりそうで怖い。	予約枠が具体的に出るのは助かる。あとは地域差なく回るかだよね。	介護需要が増えた話が身近で出て、同時に自分向けの予約枠通知が届いた。	軽いケア責任と実家同居で時間が読めず、前回メモした不足条件が通知に直結した。	代替ケアと面談の仮予約日時、必要書類、家族に頼む分担案を残した。	介護が急に増えた時に予約が流れたり、継続できない不安が残る。	手続き疲れ	手続き簡素化	58.0	62.0
49	A07	山本陸	家族形成	19	23	中立	平静	66.0	69.0	55.0	予約枠を押さえて相談準備	相談	資格通知の住居/面談枠を即時予約し、職場不安の相談項目をメモする	通知は助かるけど、仕事が揺れたら結局どうなるのか怖い。精算も面倒。	予約は取れた。けど会社の再編とか来たら詰むよな、どうすりゃいい	制度が動くのは良い。対象条件と精算が分かりやすいと助かる。	スマホに使える枠と予約日が届き、natの着金履歴も確認できた	実家同居で急場は耐えるが雇用不安が強く、通知と着金で支援の実在は感じた	通知から予約までなら進める。相談で雇用不安も扱えるか確認したい	ロボ導入で配置転換や減収になった時の対象外化と精算負担が不安	政策疲労	対象条件の説明	66.0	62.0
49	A08	中村美咲	家族形成	20	24	良好	安心	70.0	72.0	44.0	面談予約と条件確認	制度利用	届いた見通し通知を読み、面談の即時予約枠から日時を確定した	数字で条件は見えた。けど財政きついなら途中で変わらない？って疑いは残る。	通知きた！条件は現実的っぽい。でも後から改悪とかない？そこだけ怖い。	個別通知で条件が見えるのは助かる。継続と財源の説明もセットで頼む。	家族形成の見通し通知と予約可能日がスマホに届き、SNSで体験談も見た	前回の希望があり、具体条件が届いて行動できる一方、財政圧の不安が残る	通知と予約が揃うと動けるが、継続ルールと財源説明が安心の鍵になる	枠縮小や精算条件変更で計画が崩れる不安	財政不安	財源説明	71.0	60.0
49	A09	小林颯太	家族形成	21	25	中立	平静	68.0	74.0	48.0	面談と枠の確定	制度利用	通知の家族形成面談と住居/学び枠を予約し、仮払い条件も確認した	動ける材料は増えた。でも制度、いつまで持つんだろうって怖い。	枠は取れたけど、情報多すぎてさ。これ途中で変わったらキツい。	通知で枠が見えるのは助かる。続くなら信じたい。	スマホに対象枠と予約可能日、nat着金の話と体験談が流れてきた	前回枠が見えると動けた記憶。借金少しと賃貸不安で支援確認が優先	予約と着金の実体験があると、制度は少し信じやすいと学んだ	財政圧とロボ再編で、支援と採用が急に細る不安が残る	政策疲労	財源説明	69.0	77.0
49	A10	加藤梨央	家族形成	22	26	中立	平静	72.0	78.0	48.0	結果確認と相談準備	制度利用	家族形成シミュ結果と予算枠の内訳を読み、面談の質問をメモした。	条件が見えるのは助かる。でも精算ズレと将来の物価がまだ怖い。	通知きた。条件は分かるけど、結局お金のズレが一番しんどいんだよね。	条件が可視化されるのは前進。手続きは短く、精算時期は明確に。	個別通知で使える枠と予約候補日、家族形成見通しの結果が届いた。SNSでは介護負担増と雇用再編不安も流れている。	単身賃貸で負債もあり、精算タイミングが家計に直撃する記憶が残る一方、具体枠と予約が次の一手を作った。	自分の不足条件と、支援の仮払い/精算の確認事項リストを残した。	精算の遅れと物価上昇で、長期の家計が崩れないか不安が残る。	手続き疲れ	財源説明	68.0	66.0
49	A11	吉田蒼	家族形成	22	26	中立	平静	62.0	66.0	55.0	予約して確認	制度利用	個別資格通知のリンクから住居枠と面談の即時予約を入れ、精算条件を再確認した。	通知は来た。使えるなら助かるけど、後から精算で詰まないかが一番怖い。	予約入れた。助かるかもだけど、精算と家賃同月がマジで怖いんだよね。	資格通知が来た。まず条件確認してから動く。精算の透明性は頼む。	スマホに資格通知と予約枠が届き、SNSでは体験談と不安が混在していた。	奨学金負債と雇用不安があるが、通知で次の一手が具体化し不安が少し下がった。	住居枠予約日時と、仮払い精算の条件確認メモを保存。	収入が切れた月の精算負担と家賃の重なりが残る。	手続き疲れ	手続き簡素化	68.0	62.0
49	A12	井上拓海	家族形成	23	27	良好	安心	76.0	80.0	44.0	次の段取りを固める	制度利用	通知された住居枠と面談の即時予約を確定し、返済計画を更新した	今回は「次が決まってる」感じで助かる。けど財源が不安で、途中で梯子外されるの怖い。	予約取れたのはでかい。けどさ、これ継続するん？急に縮むのだけは勘弁…。	通知から予約まで一気に進んだ。継続と財源の説明はちゃんとしてほしい。	スマホに資格通知と予約枠、家族形成見通しの結果が届き、初回利用完了も出た	正規雇用で動けるが、前回の財源不安が残る。具体枠が見えると行動できた	個別通知と即時予約があると一気に進む。継続説明がないと不安が戻る	財政圧で支援が縮むことと、住居費の上振れが続くこと	財政不安	財源説明	74.0	55.0
49	A13	木村彩花	家族形成	24	28	良好	安心	78.0	80.0	52.0	通知の内容を確認して予約を確定する	制度利用	スマホ通知から面談と住居枠の予約を確定し、必要書類をオンライン提出した	動く段取りが見えたのは助かる。でも財源が揺れたらまた崩れる？	予約取れた。少しホッとしたけど、途中で条件変わるの怖いな	具体の予約枠まで来ると前より現実味ある。継続できる説明も頼む	個別資格通知で使える枠と予約日が届き、家族形成見通しも数値で来た	正規ITで時間は作れるが家賃不安が残り、具体枠の到達で支援は実感	予約完了と提出済み書類、次回までに確認する家計条件を記憶した	財政圧で制度条件が後から改定されないか不安が残る	財政不安	財源説明	73.0	66.0
49	A14	長谷川杏奈	家族形成	22	26	中立	平静	62.0	66.0	58.0	結果通知を見て次回を押さえる	制度利用	家族形成シミュ結果と住居枠の通知を読み、次回面談と支援予約を確定した。	今月は回る気がする。でもシフト減ったら精算と返済が一気に来そうで怖い。	通知は助かるけど、結局お金どっから出てるん？後で切られない？	通知が具体的で、やっと段取りが見えた。続くなら信じたい。	スマホに対象枠と予約可能日、面談結果の不足条件が届いた。	前回『通知→予約』で詰み感が減った記憶があり、今回も動けた一方、非正規で収入不安が残る。	具体通知が来ると自分でも段取りを前に進められる感覚が残った。	ロボ導入でシフト減の時、仮払い精算と借金返済が重なる不安。	財政不安	財源説明	64.0	74.0
49	A15	石川涼太	家族形成	24	28	中立	平静	68.0	70.0	55.0	通知の枠を押さえて条件を見直す	制度利用	個別資格通知の予約枠を確認し、住居と収入の不足条件メモを更新した。	制度は動いてる。でも景気と案件減が来たら一気に崩れそうで怖い。	予約は取れた。けどロボ化で仕事減るなら、結局どこまで持つんだろ。	使える枠が見えるのは助かる。継続できる設計と説明が欲しい。	スマホに使える枠と予約可能日が届き、SNSで体験談も流れる一方、仕事再編の不安も見えた。	ギグで不安定＋家賃固定、前回の着金で信頼は少し回復。だが再編不安と情報量で疲れる。	通知で次の一手が見えると動けるが、継続の根拠説明がないと疑いは残る。	精算上限と案件減の月に、支援と収入の穴が埋まるか不安。	政策疲労	財源説明	64.0	72.0
49	A17	西村菜摘	家族形成	24	28	注意	不安	52.0	62.0	68.0	伴走を一回だけ試す	相談	通知の予約枠と精算条件を持って、伴走窓口に一本化導線で相談登録した。	枠は出てきた。でも介護が増えて、結局動けないまま精算で詰む気がする。	通知来たけど、介護で時間なくてさ。伴走入れても回るのかな…。	制度、枠が見えるのは助かるけど精算が怖い。説明もっと簡単にして。	スマホに使える枠と予約可能日が届き、SNSで利用体験談も少し見た。	重度ケアで時間が削れ、前回の精算不安の記憶が強い一方、通知で手順は見えた。	枠の見える化と伴走は使えるが、介護増と精算の不安は消えない。	予約が埋まることと、あと精算で揉めて支出が増える不安。	手続き疲れ	手続き簡素化	57.0	84.0
49	A18	山崎直人	家族形成	25	29	中立	平静	62.0	70.0	47.0	面談前の不安点整理	制度利用	2回目面談に向け、収入変動時の精算と住居支援条件をメモにまとめた。	制度は動き始めた感ある。でも後から精算って結局いくら残るんだろ。	面談は行くけど、残業減ったら返還とかない？そこ怖いわ。	個別通知は助かる。精算ルールと財源の説明も分かりやすくしてほしい。	スマホに利用枠と予約情報、面談プラン確定に向けた案内が届いた。	正規で見通しはあるがロボ再編で収入不安があり、前回の手続き疲れが残る。	面談で聞く項目に精算・返還条件と住居枠の継続条件を追加した。	ロボ導入で残業が減った場合の手取り低下と、制度の精算負担。	手続き疲れ	財源説明	62.0	63.0
49	A27	斎藤紗季	家族形成	28	32	中立	平静	60.0	68.0	52.0	代替ケア枠を確保し仮払い条件を再確認	制度利用	通知の即時予約で代替ケア枠を押さえ、仮払いと精算条件をメモした。	枠が取れても急増で次は詰むかも。手続き追う余力が削られるのが怖い。	今月も枠ギリ。通知来ても一瞬で埋まるの、ほんと勘弁してほしい。	代替ケアの即時予約は助かる。仮払いの条件がもっと簡単だといい。	介護需要が増えて予約が混み、同時に個別通知で使える枠が届いた。	重度ケアと子育てで時間が薄いが、通知と仮払いが現実の支えに見えた。	混む前提で通知即対応、仮払い条件は先に確認しておく。	需要急増で枠消失と欠勤が連鎖し、家計と職場の信用が揺れる懸念。	手続き疲れ	手続き簡素化	61.0	78.0
49	W02	中島美優	家族形成	36	40	中立	平静	66.0	74.0	46.0	面談準備とケア段取りの確認	相談	家族形成見通し通知を読み、面談で聞く点を整理し家族の予定も確認した。	段取りは見える。でも介護が増えたら全部崩れそうで、覚悟が定まらない。	通知きた。条件は分かるけど、介護の波きたら無理じゃない？って思う。	個別通知は助かる。制度の「次の一手」が見えるのは大事。	スマホに家族形成見通しと次回予約候補が届き、SNSで体験談も見えた。	正規ITで選択肢はあるが軽度介護で時間が不安、前回の手続き疲れが残る。	制度は動いていて段取りは組めるが、ケア外乱で継続が難しいと記憶。	介護急増と仕事の繁忙が重なると、予約や準備が止まる懸念が残る。	手続き疲れ	手続き簡素化	65.0	72.0
49	W22	野口彩乃	家族形成	35	39	注意	不安	56.0	62.0	61.0	精算と欠勤の段取り確認	相談	仮払いと精算の流れを窓口で確認し、欠勤時の評価扱いを上司に再相談した。	制度が動いても、急変のたびに仕事が詰むのが一番怖い。私だけ落ちない？	仮払いあるの助かるけど、精算で揉めたら最悪だよね…職場も怖い。	仮払いが早いのは助かる。あとは精算が揉めない設計だと信じたい。	スマホ通知で仮払いと次回予約の案内は来たが、介護の急変が続き時間が削られた。	重度ケアで可処分時間が少なく、前回の実用経験はあるが精算と欠勤が不安材料。	仮払いは早いが、精算条件と職場合意がボトルネックだと再確認。	介護急変が続くと欠勤増で評価と収入が同時に落ちる恐れ。	手続き疲れ	手続き簡素化	63.0	78.0
49	YG_CH06	今の10-11歳世代が若者になった姿	若者	15	15	中立	平静	62.0	60.0	52.0	着金確認	制度利用	nat報酬の初回着金と予約状況をスマホで確認し、次の枠を1つ押さえる	着金は助かる。でもロボで仕事の形が急に変わるのがまだ怖い。	とりあえず入ったのはデカい。でもさ、結局どの仕事が残るん？	制度、動くのは分かった。次は仕事の道筋が見える情報がほしい。	初回のnat着金通知と、使える枠の追加案内は見た。SNSは不安多め。	前回の予約成功で信頼が少し上がり、着金で実感も増えたが、再編不安が残る	制度は実際に動き、少額でも手応えがあると覚えた	ロボ普及で進路と収入が読めない不安は残った	政策疲労	対象条件の説明	56.0	64.0
49	YG_CH07	今の12-13歳世代が若者になった姿	若者	15	17	中立	平静	64.0	63.0	56.0	通知の枠を見て次を決める	制度利用	個別資格通知で使える学び枠と面談の空きを確認し、質問メモを作った。	動く道は見えるけど、景気と財政が先で折れないかがずっと引っかかる。	制度は前より使えた。でも急に枠減ったら詰むよね、って怖い。	通知で次の手が見えるのは助かる。継続できる形で頼む。	スマホに使える枠と予約候補が来た一方、SNSは不安煽りが強い。	前回着金まで繋がった記憶はあるが、周囲の不安話で慎重になった。	通知→予約まで自分で段取りできると、迷いが減ると覚えた。	財政圧で仕組みが縮むと、計画が崩れて立て直せない不安。	財政不安	財源説明	66.0	68.0
49	YG_CH08	今の14歳世代が若者になった姿	若者	15	18	中立	平静	72.0	70.0	55.0	着金と次予約	制度利用	nat初回着金を確認し、先行契約枠の研修と伴走窓口の予約を入れた	一回でも実際に振り込まれると、机上じゃないって思える。でも周りは置いてかれそう。	nat入ったのは助かるけど、結局スマホ強者が得しない？枠の差こわい。	nat初回着金、ちゃんと来た。使える人に偏らない運用だけ頼む。	通知で使える枠と予約日が見え、natが実際に着金した一方、SNSは不安煽りが多い	前回に先行枠を押さえ、今回は着金と予約が具体化。SNS不安と地域差の記憶が残る	実体験の着金と予約があれば動ける、と確信が少し増えた	地域・家庭環境で枠取得が偏り、同世代の分断が進む不安	政策疲労	対象条件の説明	63.0	62.0
