イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
PL034_02	36	政策探索	境界層の自動判定・仮適用（後追い反証OK）	0.52	境界層/申立て利用者/窓口職員/非正規・単身の生活防衛弱い層	取りこぼし↓ 待ち時間↓ 公平感↑ 政策疲労↓ 生活防衛↑ 制度信頼↑	LLM政策探索/構造持続あり	日本	副作用圧が最大化し政策疲労も高止まり。拡大より「誤読と境界の摩擦」を先に減衰させる局面。	困っているのに境界で止められるのが一番きつく、申立の気力が尽きる前に一旦守られる仕組みが欲しい。
PL035_01	36	政策探索	救済・申立の負荷キャップ先行運用（週次是正要点）	0.62	注意層（不安増幅・手続き疲れ）／境界層／窓口職員／デジタル弱者	政策疲労↓ 副作用圧↓ 情報過多↓ 不安増幅↓ 制度信頼↑ 公平感↑	LLM政策探索/構造持続あり	日本	副作用圧が極大で、説明不足と手続き負荷がSNS不安を増幅し政策疲労が固定化。	申請も異議申立ても結局どこで止まるか分からず、説明だけ増えて怖い。
WE039	36	世界イベント	地政学SNS不安拡散の高止まり	0.90	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ36: SNS不安増幅が89.5。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は18.2。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE040	36	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ36: SNS不安増幅が89.5。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は18.2。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB046	37	社会反応	生活防衛シフト	0.33	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労74.9、公平感欠損57.1、情報過敏26.5	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB047	37	社会反応	情報過敏の拡大	0.28	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労74.9、公平感欠損57.1、情報過敏26.5	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE037	37	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。中途は危機対応・監査・折衝を増 / 未来通信システム株式会社: 新卒は説明・監査素養で厳選、中途は運用即戦力中心 / さくら在宅ケア株式会社: 新卒は最小。復職・紹介・短時間を厚くし欠員補充	首都圏業務支援株式会社: 新卒枠が細り不安増。危機対応スキルの学習機会は増 / 未来通信システム株式会社: 採用は狭まり不安増、説明・監査型スキル需要が上がる / さくら在宅ケア株式会社: 業務負荷は下がるが、説明責任と対人ストレスは増える 現役側には 首都圏業務支援株式会社: 現場は監査・説明負荷増。配置転換と再訓練で摩耗 / 未来通信システム株式会社: 運用職は自動化で再配置、説明責任と再学習負荷が増す / さくら在宅ケア株式会社: 賃金伸び悩みでも省力化で継続可。監督負担は増加
PL035_02	37	政策探索	社会維持nat報酬の線引き明確化＋不正認知対策（参加不能含む）	0.58	単身・非正規/若年の雇用不安層／参加困難者（病気・障害・重いケア）／対象外反発層	対象外感↓ 二極化↓ 公平感↑ 生活防衛↑ 制度信頼↑ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧が極大で、説明不足と手続き負荷がSNS不安を増幅し政策疲労が固定化。	やりたくても無理な時に責められない仕組みが見えないと、制度自体が信用できない。
PL036_01	37	政策探索	自動仮適用のガードレール先行（不正誤認対策＋後追い反証の型）	0.62	境界層/対象外反発層/窓口職員/注意層（SNS不安増幅）	取りこぼし↓ 公平感↑ 制度信頼↑ 不正・水増し認知↓ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧が最大で、SNS不安×手続き負荷が政策疲労と対象外反発を増幅。増やすより「直す順序」と簡素化が急務。	もらえるか分からず手続きが怖いし、ズルい人が得してる話ばかり流れてくる。
PL036_02	37	政策探索	救済ワンストップの二層化（3分即時/詳細後追い）＋窓口負荷キャップ再設計	0.70	注意層（手続き疲れ）/境界層/デジタル弱者/窓口職員/申立て利用者	政策疲労↓ 副作用圧↓ 待ち時間↓ 取りこぼし↓ 公平感↑ 制度信頼↑	LLM政策探索/構造持続あり	日本	副作用圧が最大で、SNS不安×手続き負荷が政策疲労と対象外反発を増幅。増やすより「直す順序」と簡素化が急務。	申請は簡単って言うのに結局やり直しで、時間だけ取られて生活が守れない感じがする。
FB048	38	社会反応	生活防衛シフト	0.59	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労72.2、公平感欠損53.9、生活防衛36.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE038	38	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。中途はAI運用・顧客折衝を厚く / 未来通信システム株式会社: 新卒は説明・監査素養を厳選、中途は対外運用を厚く / さくら在宅ケア株式会社: 新卒は少数継続。復職・紹介・短時間を増やし欠員補充	首都圏業務支援株式会社: 新卒枠が細り不安対応スキルが評価軸に寄る / 未来通信システム株式会社: 選別不安が強まり、説明力・監査志向の志望が増える / さくら在宅ケア株式会社: 教育は手厚いが緊張増。説明力評価が上がり定着に差 現役側には 首都圏業務支援株式会社: 現場は監督・説明負荷増。再配置で摩擦も増える / 未来通信システム株式会社: 対外説明とガバナンス負荷が増え、再学習が常態化 / さくら在宅ケア株式会社: 説明・記録負担が減る一方、監修責任と緊急対応が増える
PL037_01	38	政策探索	救済・申立の二層導線を先行（3分即時→詳細後追い）	0.62	注意層（手続き疲れ）／境界層／デジタル弱者／窓口職員	政策疲労↓ 副作用圧↓ 待ち時間↓ 取りこぼし↓ 公平感↑ 制度信頼↑	LLM政策探索/構造持続あり	日本	副作用圧が最大化し、公平感欠損と政策疲労がSNS不安で増幅。追加より順序と説明の再設計が急務。	制度が複雑で、困った時にどこへ何を出せばいいか分からず不安が増える。
PL037_02	38	政策探索	非強制・副作用先出しの3点説明を統一配信（週次1通＋月次要点）	0.52	注意層（SNS不安増幅）／対象外反発層／境界層／デジタル弱者	不安増幅↓ 情報過多↓ 政策疲労↓ 対象外反発↓ 制度信頼↑	LLM政策探索/構造持続あり	日本	副作用圧が最大化し、公平感欠損と政策疲労がSNS不安で増幅。追加より順序と説明の再設計が急務。	結局強制なのか、対象外なのかが曖昧で、SNSの情報だけが増えて疲れる。
FB049	39	社会反応	生活防衛シフト	0.33	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労73.0、公平感欠損55.5、情報過敏25.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB050	39	社会反応	情報過敏の拡大	0.26	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労73.0、公平感欠損55.5、情報過敏25.8	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE039	39	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。中途は不安対応・監督を重点 / 未来通信システム株式会社: 新卒は説明・監査素養重視で厳選、中途は運用信頼系を厚く / 北関東精密加工株式会社: 新卒小枠維持。中途は保全/品質軸で厳選、派遣で吸収	首都圏業務支援株式会社: 安心志向が強まり、厳選採用と監督業務の比重が増す / 未来通信システム株式会社: AI適性選別不安が増す一方、説明・監査系の新しい入口が開く / 北関東精密加工株式会社: 将来不安が増すが、現場での見える技能経路は強まる 現役側には 首都圏業務支援株式会社: 説明責任・承認負荷が増え、精神的摩耗と再配置が進む / 未来通信システム株式会社: 誤情報対応・監査負荷が増え、運用職の再学習と心理負担が上がる / 北関東精密加工株式会社: 再配置と兼務で負荷増。安定志向は強まるが離職抑制
PL038_01	39	政策探索	二層救済の不公平・不正誤認ガード（公開ルール＋後追い反証標準化）	0.62	境界層／対象外反発層／窓口職員／注意層（SNS不安増幅）	不正・水増し認知↓ 公平感↑ 制度信頼↑ 政策疲労↓ 取りこぼし↓	LLM政策探索/構造持続あり	日本	副作用圧が極限で不正認知と先行救済不公平が再燃。説明と監査の先行が要る	結局は声の大きい人だけ得して、後から疑われる社会に見える
PL038_02	39	政策探索	対象外反発の緩衝：参加不能・未達層の代替経路（非強制・短冊提示）	0.52	参加困難者（病気・障害・重いケア）／単身・非正規の生活防衛弱い層／対象外反発層	対象外感↓ 二極化↓ 生活防衛↑ 公平感↑ 制度信頼↑ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧が極限で不正認知と先行救済不公平が再燃。説明と監査の先行が要る	頑張れない事情があると切り捨てられる空気が強まっている
WE041	39	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ39: SNS不安増幅が90.0。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.2。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE042	39	世界イベント	AI雇用不安増幅の悪化	0.80	全体	希望経路↓ 自己効力感↓	雇用不確実性	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ39: SNS不安増幅が90.0。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.2。	AIと景気の不確実性により、努力が報われる経路が見えにくくなる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB051	40	社会反応	生活防衛シフト	0.42	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労76.8、公平感欠損57.0、生活防衛27.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE040	40	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。中途は不安対応SOP運用を優先 / 未来通信システム株式会社: 新卒は説明・監査素養で厳選、中途は運用信頼系を増強 / 桐野市産業雇用課: 重点業種の採用補助は維持。風評被害の火消し伴走を追加	首都圏業務支援株式会社: 採用枠は狭いが、AI運用スキルの可視化機会は増える / 未来通信システム株式会社: 採用選別が強まり不安増、説明・監査型の入口が増える / 桐野市産業雇用課: 就活のSNS不安が増えるが、伴走で離脱を抑える 現役側には 首都圏業務支援株式会社: 監督・承認業務が増え負荷上昇、再教育圧力も強まる / 未来通信システム株式会社: 説明責任と再学習負荷が増す一方、配置転換で雇用は守られる / 桐野市産業雇用課: 配置転換不安が高まるが、相談導線で再学習を促進
PL039_01	40	政策探索	副作用・不正誤認の公開監査（週次）＋異議申立の見える化	0.58	注意層（SNS不安増幅）/対象外反発層/境界層/窓口職員	制度信頼↑ 公平感↑ 不安増幅↓ 政策疲労↓ 不正・水増し認知↓	LLM政策探索/構造持続あり	日本	副作用圧が天井で、公平感欠損とSNS不安が手続き疲れを増幅し政策疲労が固定化。	ルールが毎回変わってる気がして、結局だれが得してるのか分からない。
PL039_02	40	政策探索	参加不能・未達の自動免除＋代替経路を1枚化（短冊→1本道）	0.54	参加困難者（病気・障害・重いケア）/単身・非正規の生活防衛弱い層/対象外反発層	対象外感↓ 二極化↓ 生活防衛↑ 公平感↑ 政策疲労↓ 現場負荷↓	LLM政策探索/構造持続あり	日本	副作用圧が天井で、公平感欠損とSNS不安が手続き疲れを増幅し政策疲労が固定化。	参加できない理由を毎回説明させられるのが一番しんどい。
FB052	41	社会反応	生活防衛シフト	0.37	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労74.9、公平感欠損53.5、情報過敏27.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB053	41	社会反応	情報過敏の拡大	0.29	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労74.9、公平感欠損53.5、情報過敏27.3	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE041	41	組織判断	企業・組織の採用育成判断	0.42	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は説明・監査素養で厳選、中途は危機対応運用を増強 / 首都圏業務支援株式会社: 新卒は最小維持。中途は監査・運用設計を厚く / 桐野市産業雇用課: 重点業種の採用補助は維持。SNS不安の説明会を常設	未来通信システム株式会社: 説明・監査型の適性評価が強まり、選別不安が増える / 首都圏業務支援株式会社: 即戦力偏重で入口が狭まり、実務型育成に偏る / 桐野市産業雇用課: 就活不安が増すが、説明会と相談で安心が戻りやすい 現役側には 未来通信システム株式会社: 炎上対応と根拠提示が常務化し、再学習負荷が増す / 首都圏業務支援株式会社: 監査・説明責任が増え、運用負荷と再学習が上がる / 桐野市産業雇用課: 再配置と学び直し需要が増加。生活不安の早期支援が鍵
PL040_01	41	政策探索	救済・申立・免除の導線を1本道に統合（入口共通/後追い精査）	0.62	注意層（手続き疲れ）/境界層/参加困難者/窓口職員/対象外反発層	政策疲労↓ 情報過多↓ 取りこぼし↓ 公平感↑ 制度信頼↑ 二極化↓	LLM政策探索/構造持続あり	日本	副作用圧が上限で、説明・救済の増設がSNS不安と政策疲労を増幅し二極化が固定化。	制度が増えるほど手続きと不公平の疑いが増えて、結局自分は対象外だと感じる。
PL040_02	41	政策探索	公開監査の『不安を減らす型』へ改修（週次→要点月次＋異議申立テンプレ）	0.48	注意層（SNS不安増幅）/対象外反発層/境界層/デジタル弱者	不安増幅↓ 情報過多↓ 政策疲労↓ 制度信頼↑ 公平感↑	LLM政策探索/構造持続あり	日本	副作用圧が上限で、説明・救済の増設がSNS不安と政策疲労を増幅し二極化が固定化。	ニュースやSNSで制度が監視っぽく見えて怖くなり、説明が多いほど信用できなくなる。
FB054	42	社会反応	生活防衛シフト	0.53	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労74.5、公平感欠損53.9、生活防衛33.2	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE042	42	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。中途は不安対応設計と監査を厚く / 未来通信システム株式会社: 新卒は説明・監査素養で厳選、危機対応の中途を増やす / 関東広域ロジスティクス株式会社: 新卒は監督・保全候補を維持。中途は運行・保守・DX即戦力を厚く	首都圏業務支援株式会社: 将来不安が強まり志望が二極化。説明力スキルは伸びる / 未来通信システム株式会社: 採用厳選で不安増、説明・監査型スキル学習が進む / 関東広域ロジスティクス株式会社: 採用枠は狭いが技能の見通しが明確化。不安局面は説明不足で離職誘発 現役側には 首都圏業務支援株式会社: 監査・説明負荷が増え疲弊。配置転換で学び直し圧力 / 未来通信システム株式会社: 再配置と役割再定義が進み、運用・説明負荷が増える / 関東広域ロジスティクス株式会社: 配置転換と再学習負荷が増える一方、雇用維持で急な失職不安は抑制
PL041_01	42	政策探索	1本道統合の現場ボトルネック遮断（負荷キャップ＋非デジタル導線）	0.60	注意層（手続き疲れ）/境界層/デジタル弱者/窓口職員/参加困難者	政策疲労↓ 取りこぼし↓ 公平感↑ 制度信頼↑ 不安増幅↓	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労74.9が臨界。SNS不安増幅下で手続き・説明の多さが二極化を加速。	申請のたびにルールが変わって見えて、結局どこに行けばいいか分からない。
PL041_02	42	政策探索	非強制・副作用先出しの説明を1枚化（要点月次＋異議申立テンプレ即到達）	0.50	注意層（SNS不安増幅）/対象外反発層/境界層/デジタル弱者	不安増幅↓ 情報過多↓ 政策疲労↓ 対象外反発↓ 制度信頼↑ 公平感↑	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労74.9が臨界。SNS不安増幅下で手続き・説明の多さが二極化を加速。	毎週新しい情報が流れてきて、どれが自分に関係ある話か判断できない。
WE043	42	世界イベント	AI雇用不安増幅の悪化	0.81	全体	希望経路↓ 自己効力感↓	雇用不確実性	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ42: SNS不安増幅が86.6。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は19.2。	AIと景気の不確実性により、努力が報われる経路が見えにくくなる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
WE044	42	世界イベント	地政学SNS不安拡散の高止まり	0.82	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ42: SNS不安増幅が86.6。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は19.2。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE045	42	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ42: SNS不安増幅が86.6。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は19.2。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB055	43	社会反応	生活防衛シフト	0.44	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労75.5、公平感欠損55.3、生活防衛28.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE043	43	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	首都圏業務支援株式会社: 新卒枠は維持し厳選。中途は監査設計・危機対応を優先 / 関東広域ロジスティクス株式会社: 新卒は監督・保全・配車補佐を維持。中途は保守・運行・DXを優先 / 未来通信システム株式会社: 新卒は説明・監査素養で厳選、運用中途を増やす	首都圏業務支援株式会社: 厳選採用で不安増。だが危機対応スキル獲得の機会は増える / 関東広域ロジスティクス株式会社: 保全・運行・DX補佐の入口は残るが、配属先選別と不安が増える / 未来通信システム株式会社: 不安下で選別感が増すが、説明・監査職の入口が増える 現役側には 首都圏業務支援株式会社: 監査・説明責任が増え負荷上昇。再配置で職務転換が進む / 関東広域ロジスティクス株式会社: 現場に再学習と多能工化が波及。情報不安で離職リスクが上がる / 未来通信システム株式会社: 運用・顧客説明の負荷増、再学習と職務転換が常態化
PL042_01	43	政策探索	異議申立の即到達化＋進捗自動通知（1本道の鎮静版）	0.62	注意層（SNS不安増幅）/境界層/対象外反発層/デジタル弱者/窓口職員	制度信頼↑ 公平感↑ 不安増幅↓ 政策疲労↓ 不正誤認↓	LLM政策探索/構造持続あり	日本	副作用圧が極大で、説明過多と不公平疑念がSNS不安を増幅し政策疲労を固定化。	制度の中身より、いつ自分が対象外にされるか分からない怖さが拡散している。
PL042_02	43	政策探索	対象条件の明確化＋参加不能の自動免除を前面化（不公平疑念の遮断）	0.55	対象外反発層/参加困難者（病気・障害・重いケア）/単身・非正規の生活防衛弱い層/境界層	対象外感↓ 二極化↓ 公平感↑ 制度信頼↑ 政策疲労↓ 生活防衛↑	LLM政策探索/構造持続あり	日本	副作用圧が極大で、説明過多と不公平疑念がSNS不安を増幅し政策疲労を固定化。	頑張れない事情がある人が切り捨てられる構図に見えると、将来の選択が怖くなる。
WE046	43	世界イベント	半導体・計算資源制約の悪化	0.76	全体	学習機会格差↑ 雇用不安↑	計算資源制約	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)	ステップ43: SNS不安増幅が87.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は18.1。	計算資源と半導体制約により、AI利用格差と進路不安が広がる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB056	44	社会反応	生活防衛シフト	0.43	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労74.7、公平感欠損53.1、生活防衛28.1	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE044	44	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は少数維持。中途は監査設計・運用統制を増やす / 桐野市産業雇用課: 重点業種の採用補助は維持。SNS不安対策の説明会を増便 / 北関東精密加工株式会社: 新卒は小枠維持。中途は保全/電力管理/ロボ保守。派遣で調整	首都圏業務支援株式会社: 選別は強まるが、監査運用系の入口は残る / 桐野市産業雇用課: 不安情報に揺れやすくなるが、基礎教育で就業選択が安定 / 北関東精密加工株式会社: 生活コスト不安で辞退増。技能見える化は定着を後押し 現役側には 首都圏業務支援株式会社: 運用統制・危機対応へ再配置と再学習負荷が増す / 桐野市産業雇用課: 生活費圧で転職志向↑。再配置支援で離職は一部抑制 / 北関東精密加工株式会社: 電力費圧力で残業減。保全・省エネ・ロボ運用の役割が増える
PL043_01	44	政策探索	通知キャップ＋要点合本（進捗通知の間引き）	0.52	注意層（SNS不安増幅）／境界層／デジタル弱者／窓口職員	政策疲労↓ 不安増幅↓ 情報過多↓ 制度信頼↑ 取りこぼし↓	LLM政策探索/構造持続あり	日本	副作用圧が極限で、SNS不安と手続き複雑さが政策疲労と対象外反発を増幅。	通知が増えるほど監視されている気がして、制度の話題自体を避けたくなる。
PL043_02	44	政策探索	対象条件の一本表＋自動免除の前面化（窓口同一運用）	0.58	対象外反発層／参加困難者（病気・障害・重いケア）／単身・非正規の生活防衛弱い層／境界層	対象外感↓ 二極化↓ 公平感↑ 制度信頼↑ 政策疲労↓ 生活防衛↑	LLM政策探索/構造持続あり	日本	副作用圧が極限で、SNS不安と手続き複雑さが政策疲労と対象外反発を増幅。	自分が対象かどうか毎回わからず、申請する前に諦める人が周りに増えている。
WE047	44	世界イベント	エネルギー価格ショック	0.20	全体	生活コスト↑ 子ども意向↓	エネルギー価格圧力	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)	ステップ44: SNS不安増幅が87.8。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は17.8。	エネルギー圧力が高く、家計と移動・電気代への不安が増える。
FB057	45	社会反応	生活防衛シフト	0.35	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労68.9、公平感欠損50.5、生活防衛23.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE045	45	組織判断	企業・組織の採用育成判断	0.40	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小枠維持。中途でAI監査・危機広報対応を補強 / 関東広域ロジスティクス株式会社: 新卒は現場監督・保全を維持。中途は運行・保全・対外説明を増強 / 東北ライフライン保守株式会社: 新卒枠維持。地元推薦強化+中途即戦力拡大	首都圏業務支援株式会社: 新卒枠は細るが、危機対応スキルの早期獲得機会は増える / 関東広域ロジスティクス株式会社: 採用枠は絞り不安増。保全・運行の技能が強みとして可視化される / 東北ライフライン保守株式会社: 安心材料があると応募回復。AI前提で不安も残る 現役側には 首都圏業務支援株式会社: 監査・説明責任業務が増え、現場負荷と再学習圧が上がる / 関東広域ロジスティクス株式会社: 説明責任と多能工化の負荷増。再訓練で配置転換の機会は維持 / 東北ライフライン保守株式会社: 監査・安全対応の負荷増。再配置で技能移転が進む
PL044_01	45	政策探索	重要連絡フェイルセーフ＋通知キャップ再設計	0.58	注意層（SNS不安増幅）／境界層／デジタル弱者／窓口職員	政策疲労↓ 情報過多↓ 不安増幅↓ 取りこぼし↓ 制度信頼↑	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労74.7が主因。SNS不安増幅下で線引き疑念と通知過多が不信を再生産。	情報が多すぎて何が重要か分からず、手続きで失敗するのが怖い。
PL044_02	45	政策探索	対象条件一本表の先出し＋異議申立の即到達を最優先導線化	0.62	対象外反発層／参加困難者（病気・障害・重いケア）／単身・非正規の生活防衛弱い層／境界層	対象外感↓ 二極化↓ 公平感↑ 制度信頼↑ 政策疲労↓ 生活防衛↑	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労74.7が主因。SNS不安増幅下で線引き疑念と通知過多が不信を再生産。	結局どれが自分に当てはまるのか曖昧で、最初から除外された気がして怒りが溜まる。
PL045_01	45	政策探索	通知・更新の一時停止＋合本化（例外は重要連絡のみ）	0.65	注意層（SNS不安増幅）／境界層／デジタル弱者／窓口職員	政策疲労↓ 情報過多↓ 不安増幅↓ 取りこぼし↓ 制度信頼↑	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労高止まり。通知・線引き不信がSNS不安を増幅し、注意層が広い。	通知が多すぎて何が大事か分からず、制度が怖くて近づけない。
FB058	46	社会反応	生活防衛シフト	0.30	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労61.3、公平感欠損47.8、情報過敏21.0	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE046	46	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小枠維持。中途で危機対応・監査運用を補強 / 北関東精密加工株式会社: 新卒は小枠維持。中途は保全/電力/ロボ保守優先、派遣で調整 / 桐野市産業雇用課: 重点業種の採用補助は維持。SNS不安払拭の地域説明会を拡充	首都圏業務支援株式会社: 即戦力化圧力が強まり、若手は監査・危機対応スキル偏重へ / 北関東精密加工株式会社: 不安増で辞退・早期離職リスク↑。技能見える化は安心材料に / 桐野市産業雇用課: 不安情報に振られやすい層を支え、地元就業の納得感を回復 現役側には 首都圏業務支援株式会社: 現場は炎上対応負荷増。監査運用職は需要増も賃上げ余地は薄い / 北関東精密加工株式会社: 変動対応で配置転換が増える。省エネ/保全人材の負荷は上がる / 桐野市産業雇用課: 物価不安下で再配置圧力が増すが、支援窓口で離職を抑制
PL045_02	46	政策探索	社会維持ポイント（nat）: ケア・見守り・地域保全の小規模報酬化	0.55	生活防衛が弱い単身・非正規／軽中度ケア担い手／孤立リスク層（参加可能者）	生活防衛↑ 希望不足↓ 役割可視化↑ 制度信頼↑ 二極化↓	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労高止まり。通知・線引き不信がSNS不安を増幅し、注意層が広い。	仕事も将来も不安だが、地域で役に立つことが評価されるなら続けられる気がする。
WE048	46	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	イスラエル	ステップ46: SNS不安増幅が91.2。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は15.4。	イスラエルの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
