イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
OE032	32	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は厳選維持。炎上対応とAI監査の中途を増やす / 北関東精密加工株式会社: 新卒は小枠維持し定着重視。中途は保全・品質・IT多能工を優先 / 未来通信システム株式会社: 新卒は厳選継続、中途は統制運用・危機対応を増枠	首都圏業務支援株式会社: 新卒枠は狭まり不安。AI運用/対話型の伸び筋は明確化 / 北関東精密加工株式会社: 不安の中でも育成と相談が可視化され定着は改善、選別感は残る / 未来通信システム株式会社: 厳選で不安増、支援導線で定着者は伸びる 現役側には 首都圏業務支援株式会社: 現場はAI監督と説明責任が増加。単純事務は外注側へ圧縮 / 北関東精密加工株式会社: 多能工化と再学習圧が増すが、雇用維持で急激な不安は抑制 / 未来通信システム株式会社: 再学習と当直負荷が増大、透明化で摩擦は低減
FB049	33	社会反応	生活防衛シフト	0.43	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛27.7、制度要求22.1、情報過敏16.1	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE033	33	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、危機対応・統制運用の中途を重点増枠 / 首都圏業務支援株式会社: 新卒は最小限維持。炎上対応・AI監査の中途を優先 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・情報管理を優先	未来通信システム株式会社: 採用厳選で不安増、ただし危機対応スキル需要は拡大 / 首都圏業務支援株式会社: 新卒枠縮小で不安。危機対応スキルで早期成長の機会も / 北関東精密加工株式会社: SNS不安で応募減・定着不安。説明機会増で緩和 現役側には 未来通信システム株式会社: 統制・説明責任の負荷増、再学習と配置転換が加速 / 首都圏業務支援株式会社: 監査・承認負荷増。省計算運用で標準化と評価圧が強まる / 北関東精密加工株式会社: 再配置と多能工化が増え負荷上昇。不安ケア需要も増
FB050	34	社会反応	生活防衛シフト	0.51	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛32.3、制度要求21.8、情報過敏12.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE034	34	組織判断	企業・組織の採用育成判断	0.51	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は抑制し最小限。炎上対応・AI監査の中途を優先 / 未来通信システム株式会社: 新卒は厳選維持、統制・危機対応の中途を増枠 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・情報管理優先	首都圏業務支援株式会社: 新卒枠が狭まり不安。AI運用・対人鎮静が早期必須化 / 未来通信システム株式会社: 統制・説明力が評価軸化し、就活の安心志向が強まる / 北関東精密加工株式会社: 不安下でも安全と手順が明確化し定着は改善、採用競争は激化 現役側には 首都圏業務支援株式会社: 炎上対応負荷増。監査/承認に追われ再学習と配置転換圧力 / 未来通信システム株式会社: 監査・危機対応の負荷増、再配置と再学習圧力が上がる / 北関東精密加工株式会社: 監査・品質・保全の負担増。再教育は現場抵抗と両立が課題
FB051	35	社会反応	生活防衛シフト	0.58	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛36.2、制度要求23.9、情報過敏5.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE035	35	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、中途は統制・危機対応を重点増枠 / 首都圏業務支援株式会社: 新卒は最小限。炎上対応・AI監査の中途を厚めに確保 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・情シス厚め	未来通信システム株式会社: 厳選採用で不安増、監査・説明力が評価軸として拡大 / 首都圏業務支援株式会社: 新卒枠が細り不安増。AI監督スキル保有は早期機会が増える / 北関東精密加工株式会社: 採用枠は狭く不安増。技能+AI補助の習得機会は増える 現役側には 未来通信システム株式会社: 統制運用・危機対応へ再学習圧力、配置転換の緊張増 / 首都圏業務支援株式会社: 現役は炎上対応・監査へ再配置。再学習負担と評価圧が増す / 北関東精密加工株式会社: 現場に不安拡散。配置換えと再訓練負荷が上がる
FB052	36	社会反応	生活防衛シフト	0.52	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛32.8、制度要求22.8、情報過敏9.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE036	36	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、中途は統制運用・危機対応を増枠 / 北関東精密加工株式会社: 新卒は小枠維持。中途は保全・品質・情シス優先 / 首都圏業務支援株式会社: 新卒は抑制維持。SNS炎上対応・AI監査の中途を厚く確保	未来通信システム株式会社: 選別不安が増え、監査・説明に強い人材が有利 / 北関東精密加工株式会社: SNS不安で志望動機が揺れ、安定志向と早期離職が増える / 首都圏業務支援株式会社: 新卒枠縮小で不安増。短期型育成は効くが長期成長機会は薄い 現役側には 未来通信システム株式会社: 統制運用・危機対応へ再学習圧力、配置転換が増える / 北関東精密加工株式会社: 不安疲労が蓄積。保全・品質の負荷増と再配置ストレス / 首都圏業務支援株式会社: 炎上対応・監査へ負荷集中。再配置で雇用は守るが消耗が増える
WE035	36	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ36: SNS不安増幅が90.9。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は15.3。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE036	36	世界イベント	地政学SNS不安拡散の高止まり	0.94	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)	ステップ36: SNS不安増幅が90.9。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は15.3。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE037	36	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ36: SNS不安増幅が90.9。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は15.3。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB053	37	社会反応	制度要求の可視化	0.27	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛34.2、制度要求25.3、情報過敏7.0	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB054	37	社会反応	生活防衛シフト	0.54	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛34.2、制度要求25.3、情報過敏7.0	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE037	37	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	関東広域ロジスティクス株式会社: 新卒は現場DX/安全枠を維持。中途は保全・広報・CS増 / 未来通信システム株式会社: 新卒は厳選継続、中途は統制運用・危機対応を増枠 / 北関東精密加工株式会社: 新卒は小枠維持。中途は保全・品質・情シスと営業を厚め	関東広域ロジスティクス株式会社: 採用は維持も対話・安全重視で適性選別が強まる / 未来通信システム株式会社: 選抜強化で不安増、監査・説明スキルが評価軸に / 北関東精密加工株式会社: 採用は狭いが安心感は増す。技能＋AI補助の習熟が進む 現役側には 関東広域ロジスティクス株式会社: 現場の心理負荷増。配置転換と再技能化が常態化する / 未来通信システム株式会社: 統制運用・危機対応へ再学習圧力、配置不安が増幅 / 北関東精密加工株式会社: 多能工化と保守負担が増える。SNS不安で離職意向が揺れる
FB055	38	社会反応	制度要求の可視化	0.28	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛36.6、制度要求25.7、情報過敏6.1	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB056	38	社会反応	生活防衛シフト	0.59	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛36.6、制度要求25.7、情報過敏6.1	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE038	38	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、中途は統制運用・監査を増枠 / 首都圏業務支援株式会社: 新卒は最小枠で継続。AI監査/危機対応の中途を優先 / 北関東精密加工株式会社: 新卒は小枠維持。中途は保全・品質・情シス優先	未来通信システム株式会社: 選別不安が増す一方、安心材料として研修が効く / 首都圏業務支援株式会社: 新卒枠減で不安。AI運用/監査スキルが早期に必須化 / 北関東精密加工株式会社: 不安下でも安心材料提示で応募維持、早期独り立ち促進 現役側には 未来通信システム株式会社: 監査・危機対応へ負荷増、再学習と配置不安が上がる / 首都圏業務支援株式会社: 窓口業務は再配置圧。監督・品質・危機対応へ学び直し / 北関東精密加工株式会社: 保全・品質・段取り負荷増。再配置と技能更新が進む
WE038	38	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮、イスラエル	ステップ38: SNS不安増幅が90.6。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は14.6。	北朝鮮、イスラエルの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB057	39	社会反応	生活防衛シフト	0.49	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛31.2、制度要求18.9、情報過敏12.6	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE039	39	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は少数継続。AI監査・危機対応の中途を厚く / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・情シス優先、広報で安心訴求 / 関東広域ロジスティクス株式会社: 新卒は現場DX/安全枠を維持。中途は対外対応と保全増	首都圏業務支援株式会社: 希望経路が見えにくく不安増。採用枠は狭まり選別感 / 北関東精密加工株式会社: 雇用不安は残るが、学習手順が明確化し自己効力感は下げ止まり / 関東広域ロジスティクス株式会社: 採用枠は限定で不安増。説明力・安全DXの学習動機は上がる 現役側には 首都圏業務支援株式会社: 再配置と監査責任が増える。外注調整で雇用不安も残る / 北関東精密加工株式会社: 再配置とAI補助で負荷は一時増。雇用維持の安心は部分的に効く / 関東広域ロジスティクス株式会社: 再配置と保全内製で負荷増。SNS対応と再学習が常態化
WE039	39	世界イベント	AI雇用不安増幅の悪化	0.82	全体	希望経路↓ 自己効力感↓	雇用不確実性	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ39: SNS不安増幅が91.9。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は13.6。	AIと景気の不確実性により、努力が報われる経路が見えにくくなる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB058	40	社会反応	生活防衛シフト	0.63	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛39.1、制度要求23.0、学習移行5.2	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE040	40	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は統制運用・セキュリティ増枠 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・情シス優先、SNS不安に説明強化 / 首都圏業務支援株式会社: 新卒は最小枠維持。AI監査・危機対応の中途を増やす	未来通信システム株式会社: 安心設計の育成は追い風、選別不安で応募は二極化 / 北関東精密加工株式会社: 安心説明が増える一方、採用枠小で競争感と現場適応圧が上がる / 首都圏業務支援株式会社: 採用は絞られ不安増。育成は危機対応スキルで市場価値は上がる 現役側には 未来通信システム株式会社: 監査・BCP系へ再学習圧力、異動不安の対話需要が増大 / 北関東精密加工株式会社: 配置換えと技能再学習が常態化。SNS不安で離職衝動が揺れやすい / 首都圏業務支援株式会社: 現場は監査・説明責任が増え負荷上昇。再配置で雇用は守られやすい
FB059	41	社会反応	制度要求の可視化	0.31	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛35.2、制度要求27.2、情報過敏8.9	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB060	41	社会反応	生活防衛シフト	0.56	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛35.2、制度要求27.2、情報過敏8.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE041	41	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒は小枠維持。中途は保全・品質・生産技術を厚め、説明会増 / 首都圏業務支援株式会社: 新卒最小枠維持。AI監査・危機対応の中途を優先増 / 関東広域ロジスティクス株式会社: 新卒は安全/現場DXに絞り維持。中途は危機対応と保全増	北関東精密加工株式会社: 仕事消失不安が出るが、技能×AIの見通し提示で定着が改善 / 首都圏業務支援株式会社: 新卒枠が狭く不安。採用者は炎上対応スキルで伸びやすい / 関東広域ロジスティクス株式会社: 管理候補は早期登用機会増。現場職は選別不安と負荷増 現役側には 北関東精密加工株式会社: 保全・段取り職に再学習負荷。役割表で不安は一定抑制される / 首都圏業務支援株式会社: 窓口現場に再配置負荷。AI監督/復旧技能の習得圧力が強まる / 関東広域ロジスティクス株式会社: 説明/苦情対応が増え負担増。配置転換で再学習圧力が上昇
FB061	42	社会反応	制度要求の可視化	0.31	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛36.0、制度要求27.2、情報過敏4.5	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB062	42	社会反応	生活防衛シフト	0.58	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛36.0、制度要求27.2、情報過敏4.5	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE042	42	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は監査・BCP・省電力運用を増枠 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質厚め、発信強化 / 首都圏業務支援株式会社: 新卒は最小枠維持。炎上/危機窓口の中途を優先	未来通信システム株式会社: 将来不安下で選別感増、ただし監査・省電力系に道筋 / 北関東精密加工株式会社: 雇用不安に配慮され安心感増。ただ採用枠は細く競争感 / 首都圏業務支援株式会社: 採用枠の狭さと不安対応スキル需要で二極化が進む 現役側には 未来通信システム株式会社: 運用・説明責任が増え負荷上昇、転換機会は残す / 北関東精密加工株式会社: AI/ロボ運用負荷増。現場抵抗と疲労にケアと説明が必要 / 首都圏業務支援株式会社: 窓口/監督の負荷増。軽量運用と監査で技能転換圧力
WE040	42	世界イベント	AI雇用不安増幅の悪化	0.78	全体	希望経路↓ 自己効力感↓	雇用不確実性	ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ42: SNS不安増幅が87.4。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.1。	AIと景気の不確実性により、努力が報われる経路が見えにくくなる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
WE041	42	世界イベント	地政学SNS不安拡散の高止まり	0.84	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ42: SNS不安増幅が87.4。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.1。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE042	42	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ42: SNS不安増幅が87.4。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.1。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB063	43	社会反応	制度要求の可視化	0.28	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛33.1、制度要求25.9、情報過敏9.9	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB064	43	社会反応	生活防衛シフト	0.52	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛33.1、制度要求25.9、情報過敏9.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE043	43	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小枠維持。SNS炎上対応の中途を優先 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質＋調達経験を優先 / 関東広域ロジスティクス株式会社: 新卒は現場DX/安全候補に限定維持。中途は保全・危機対応を増枠	首都圏業務支援株式会社: 採用枠縮小で不安増。AI運用技能の学習圧が上がる / 北関東精密加工株式会社: 将来不安が増す一方、安心設計のOJTで定着は改善 / 関東広域ロジスティクス株式会社: 採用枠は狭いが不安対話力とDX経験が武器化しやすい 現役側には 首都圏業務支援株式会社: 炎上対応負荷が増。再配置と監査業務で負担が増える / 北関東精密加工株式会社: 保全・品質の負荷増。AI手順化で属人化低下へ圧力 / 関東広域ロジスティクス株式会社: 保全・運行の負荷増。説明責任と再学習が常態化し疲弊リスク
WE043	43	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ43: SNS不安増幅が89.0。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は15.6。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE044	43	世界イベント	半導体・計算資源制約の悪化	0.79	全体	学習機会格差↑ 雇用不安↑	計算資源制約	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ43: SNS不安増幅が89.0。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は15.6。	計算資源と半導体制約により、AI利用格差と進路不安が広がる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB065	44	社会反応	制度要求の可視化	0.34	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛38.3、制度要求28.7、情報過敏2.8	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB066	44	社会反応	生活防衛シフト	0.62	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛38.3、制度要求28.7、情報過敏2.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE044	44	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は統制・危機対応・省計算を増枠 / 首都圏業務支援株式会社: 新卒は最小枠維持。危機対応と監査設計の中途を増 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・生産計画を優先	未来通信システム株式会社: 選別不安が強まり、監査・説明系スキル志向が増える / 首都圏業務支援株式会社: 新卒枠が細く競争増。AI運用/対人対応を学べる者が有利 / 北関東精密加工株式会社: 採用は狭くなるが、安心設計の育成で定着は上がる 現役側には 未来通信システム株式会社: 危機対応と省計算運用へ再配置が進み、負荷と再学習圧が増す / 首都圏業務支援株式会社: 監査・危機対応へ再配置が進む。外注化で不安定化も増 / 北関東精密加工株式会社: 現場は不安増。AI手順明確化で再配置と負担平準化
FB067	45	社会反応	制度要求の可視化	0.35	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛35.2、制度要求29.3、情報過敏5.4	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB068	45	社会反応	生活防衛シフト	0.56	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛35.2、制度要求29.3、情報過敏5.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE045	45	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小枠維持。危機広報・監査設計の中途を増やす / 関東広域ロジスティクス株式会社: 新卒は現場DX/安全に限定維持。中途は保全・配車を増枠 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・調達を優先	首都圏業務支援株式会社: 新卒枠は細るが、対話・監査スキル型の入口は残る / 関東広域ロジスティクス株式会社: 配属不安は増すが、班長登用前倒しで成長期待は維持 / 北関東精密加工株式会社: 採用枠は狭いが技能とAI両立の成長機会は残る 現役側には 首都圏業務支援株式会社: 現場は不安対応負荷増。軽量AI運用と監査手順の習熟が必須に / 関東広域ロジスティクス株式会社: 手動代替訓練と情報統制が増え負荷増。配置転換で雇用は維持 / 北関東精密加工株式会社: 現場の不安増。手順化で負荷減る一方、再学習圧は上がる
FB069	46	社会反応	制度要求の可視化	0.36	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛34.3、制度要求29.9、学習移行4.4	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB070	46	社会反応	生活防衛シフト	0.55	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛34.3、制度要求29.9、学習移行4.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE046	46	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・生産技術を優先 / 首都圏業務支援株式会社: 新卒は最小枠維持。危機広報・監査設計の中途を優先 / 関東広域ロジスティクス株式会社: 新卒は現場DX/安全の少数維持。中途は保全・配車・調達を増枠	北関東精密加工株式会社: 採用枠は狭いが技能×AIの育成で定着が進む / 首都圏業務支援株式会社: 採用枠は狭いが、対話・監査スキル型の成長機会は増える / 関東広域ロジスティクス株式会社: 採用枠は絞られるがDX/安全系は早期登用機会が増える 現役側には 北関東精密加工株式会社: 現場は負荷増。職務転換の不安を対話で抑える / 首都圏業務支援株式会社: 現場は監査対応と再配置が進み、外注調整で不安定感が残る / 関東広域ロジスティクス株式会社: 不安対応と手動代替訓練が増え負荷上昇、職転換の機会も増える
WE045	46	世界イベント	供給網不安拡大の悪化	0.77	全体	物価不安↑ 雇用安定↓	供給網不安	ウクライナ(限定戦争)、北朝鮮(間接衝突)、イスラエル(間接衝突)	ステップ46: SNS不安増幅が92.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は13.1。	供給網の不安定化により、物価と企業採用への不安が残る。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB071	47	社会反応	制度要求の可視化	0.43	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛35.5、制度要求33.7、連帯3.9	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB072	47	社会反応	生活防衛シフト	0.57	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛35.5、制度要求33.7、連帯3.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE047	47	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・生技を優先 / 関東広域ロジスティクス株式会社: 新卒は現場DX/安全の少数維持。中途は保全・配車・危機広報を増枠 / 首都圏業務支援株式会社: 新卒最小枠維持。危機広報・監査設計の中途を継続優先	北関東精密加工株式会社: 不安は増すが役割明確化で定着は改善。技能×AIの伸び / 関東広域ロジスティクス株式会社: 少数精鋭化で入口は狭いが、早期登用と不安対応技能が付く / 首都圏業務支援株式会社: 入口は狭いが、不安対応とAI運用の実務で成長機会は残る 現役側には 北関東精密加工株式会社: 不安拡散で現場抵抗増。説明負荷と再配置ストレスが上昇 / 関東広域ロジスティクス株式会社: 現場は説明・対人負荷増。AI補助で残業圧は下げるが再学習は必須 / 首都圏業務支援株式会社: 監査・説明責任の負荷増。外注調整で雇用不安と再配置が増える
WE046	47	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	ロシア	ステップ47: SNS不安増幅が92.3。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は13.6。	ロシアの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB073	48	社会反応	制度要求の可視化	0.42	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛39.6、制度要求33.3、連帯5.7	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB074	48	社会反応	生活防衛シフト	0.64	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛39.6、制度要求33.3、連帯5.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE048	48	組織判断	企業・組織の採用育成判断	0.51	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒は小枠維持。中途は保全・品質・生技を厚め、採用広報で不安抑制 / 首都圏業務支援株式会社: 新卒最小枠維持。危機対応・監査設計の中途優先継続 / 関東広域ロジスティクス株式会社: 新卒は現場DX/安全の少数維持。中途は運行管理・保全・広報を優先	北関東精密加工株式会社: 新卒枠は維持で安心感。現場配属前の標準化で早期定着が上がる / 首都圏業務支援株式会社: 情緒労働が増え負荷高。AI運用技能は伸びるが配属不安も増 / 関東広域ロジスティクス株式会社: 採用枠は狭いが早期登用は増え、心理負荷対策の学習が必須化 現役側には 北関東精密加工株式会社: 保全・品質に負荷増。AI/ロボ前提の段取り変更で再学習と役割再定義が進む / 首都圏業務支援株式会社: 対人不安対応と監査負荷が増。職務転換は進むが疲弊リスク / 関東広域ロジスティクス株式会社: 炎上対応と現場DXが追加業務化。配置転換は増えるが雇用は守られやすい
WE047	48	世界イベント	地政学SNS不安拡散の高止まり	0.96	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ48: SNS不安増幅が91.6。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は14.4。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
