イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
OE033	33	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は官公需・省電力DCを増枠 / 北関東精密加工株式会社: 新卒最小継続。中途は保全/品質/データ人材を優先 / 首都圏業務支援株式会社: 新卒は抑制維持。危機広報・監査・AI運用の中途を優先	未来通信システム株式会社: 安心運用系の成長機会増、採用厳選で不安も残る / 北関東精密加工株式会社: 採用枠の狭さで不安増。AI基礎必修で適応格差が出る / 首都圏業務支援株式会社: 採用枠は狭いが、危機対応スキルの市場価値は上がる 現役側には 未来通信システム株式会社: 説明責任・監査AI・危機対応の負荷と再学習が増す / 北関東精密加工株式会社: 現場抵抗と再配置不安が増す。省人化は負荷軽減にもなる / 首都圏業務支援株式会社: 監査・説明責任・夜間対応負荷が増え、再配置とケア需要拡大
FB043	34	社会反応	生活防衛シフト	0.49	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛31.4、情報過敏19.1、制度要求17.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE034	34	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒は最小継続。中途は保全/品質/生産技術/調達を優先 / 未来通信システム株式会社: 新卒は厳選維持、中途は官公需・監査人材を増枠 / 首都圏業務支援株式会社: 新卒抑制継続。危機広報・監査・AI運用の中途優先	北関東精密加工株式会社: 採用枠縮小で不安増。AI必修で成長筋は見えやすい / 未来通信システム株式会社: 採用厳選で不安増、監査・運用志向は伸びる / 首都圏業務支援株式会社: 新卒枠減で不安増。AI検証スキルの習得機会は増える 現役側には 北関東精密加工株式会社: 現場の再配置と学習負担増。雇用維持で急な失職は抑制 / 未来通信システム株式会社: 再配置と監査運用負荷増、外注縮小で機会減 / 首都圏業務支援株式会社: 再配置圧力増。炎上対応と監査対応の負荷・心理負担が上昇
FB044	35	社会反応	生活防衛シフト	0.44	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛28.7、情報過敏24.0、制度要求14.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE035	35	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒は最小継続。中途は現場安定職(保全/品質/生技)優先 / 首都圏業務支援株式会社: 新卒は最小。危機広報・監査・AI運用の中途優先 / 東北ライフライン保守株式会社: 新卒枠維持。応募難は中途・地元校連携・協力会社で補完	北関東精密加工株式会社: SNS不安で離職/敬遠増。育成見える化で応募の質は改善余地 / 首都圏業務支援株式会社: 即戦力圧が増。AI検証・危機対応の経験は早期に積める / 東北ライフライン保守株式会社: 地域就職は維持されるが、夜間対応や安全責任の重さが残る 現役側には 北関東精密加工株式会社: 不安と抵抗が増すが、監査型AIとロボで技能移行が進む / 首都圏業務支援株式会社: 監査・証跡作業が増。再学習負荷と離職リスクが上がる / 東北ライフライン保守株式会社: AI/遠隔化で負担は平準化するが、説明責任と技能更新圧力が増す
FB045	36	社会反応	生活防衛シフト	0.54	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛34.0、情報過敏21.7、制度要求21.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE036	36	組織判断	企業・組織の採用育成判断	0.51	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は厳選。危機対応・監査・AI運用の中途を厚くする / 未来通信システム株式会社: 新卒は厳選維持、中途は監査・省電力DC運用を増枠 / 北関東精密加工株式会社: 新卒は最小継続。中途は保全/品質/生技と営業を厚めに	首都圏業務支援株式会社: 新卒枠縮小で不安増。炎上対応スキルは早期に獲得しやすい / 未来通信システム株式会社: 採用選別と不安下で心理負荷増、監査/運用志向が強まる / 北関東精密加工株式会社: SNS不安で離職・転職思考増。安心説明と技能見える化で定着を狙う 現役側には 首都圏業務支援株式会社: 慢性負荷が増え疲弊。AI監督と監査業務で役割再編が進む / 未来通信システム株式会社: 再配置と監査責任増、炎上対応で疲弊と再学習圧が上昇 / 北関東精密加工株式会社: 不安疲労で現場抵抗が出やすい。小さな成功事例で納得感を作る
WE036	36	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ36: SNS不安増幅が90.7。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、北朝鮮(間接衝突)。日本の緩衝政策余力は17.8。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE037	36	世界イベント	地政学SNS不安拡散の高止まり	0.93	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、ロシア(間接衝突)、北朝鮮(間接衝突)	ステップ36: SNS不安増幅が90.7。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、北朝鮮(間接衝突)。日本の緩衝政策余力は17.8。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE038	36	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ36: SNS不安増幅が90.7。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、北朝鮮(間接衝突)。日本の緩衝政策余力は17.8。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB046	37	社会反応	生活防衛シフト	0.46	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛29.6、情報過敏24.5、制度要求16.2	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE037	37	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒は最小継続。中途は保全/品質/生技と営業を優先 / 未来通信システム株式会社: 新卒は厳選継続、中途は監査・省電力DC運用を優先増枠 / 首都圏業務支援株式会社: 新卒は最小限。危機広報・監査・AI運用の中途を優先	北関東精密加工株式会社: 不安増幅下でも説明増で安心。採用枠小で競争感は強まる / 未来通信システム株式会社: 採用選別が強まり不安増、監査・運用志向の成長機会は増 / 首都圏業務支援株式会社: 新卒枠縮小で不安増。AI検証技能の獲得者は成長機会 現役側には 北関東精密加工株式会社: 現場は監査付きAI/ロボで負担減も、変化疲れと不信の芽に注意 / 未来通信システム株式会社: 説明責任と再学習負担増、配置転換で雇用は守られやすい / 首都圏業務支援株式会社: 炎上対応と監査負荷増。AI運用職へ再配置圧が強まる
FB047	38	社会反応	生活防衛シフト	0.50	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛31.5、制度要求23.4、情報過敏19.0	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE038	38	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒最小継続。中途は保全/品質/生技+営業を厚く / 首都圏業務支援株式会社: 新卒は極少数。危機広報・監査・AI運用の中途を優先 / 未来通信システム株式会社: 新卒は厳選維持、中途は官公需・監査・省電力DC中心に増枠	北関東精密加工株式会社: 採用は狭く不安増。OJTとケアで定着は改善しやすい / 首都圏業務支援株式会社: 新卒枠縮小で不安増。監査/AI運用に早期適応が必要 / 未来通信システム株式会社: 厳選と不安局面で心理負荷増、監査・運用系の入口は拡大 現役側には 北関東精密加工株式会社: 現場は負荷増。監査と小刻み投資で抵抗は抑制可能 / 首都圏業務支援株式会社: 炎上対応と監査負荷増。外注管理・再配置で疲弊と学習圧 / 未来通信システム株式会社: 対外案件減で役割再編、監査・運用へ再学習と異動圧力増
WE039	38	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	イスラエル	ステップ38: SNS不安増幅が89.6。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.3。	イスラエルの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB048	39	社会反応	生活防衛シフト	0.59	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛36.5、制度要求22.2、情報過敏18.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE039	39	組織判断	企業・組織の採用育成判断	0.42	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒最小継続。中途は生技/品質/保全/営業を優先 / 未来通信システム株式会社: 新卒は厳選継続、中途は官公需・運用監査・省電力DCを増枠 / 首都圏業務支援株式会社: 新卒は最小限。炎上対応・監査・AI運用の中途を厚くする	北関東精密加工株式会社: 不安増で応募慎重化。安心説明と学習機会が定着を左右 / 未来通信システム株式会社: 採用厳選で不安増、監査・運用志向の明確な道筋が増える / 首都圏業務支援株式会社: 入口は狭いが、AI検証・監査補助の成長線は見える 現役側には 北関東精密加工株式会社: 転換不安が強まり抵抗増。用途固定と監査で納得形成 / 未来通信システム株式会社: 配置転換と再学習が常態化、運用監査で職務安定は残る / 首都圏業務支援株式会社: 現場は監査/説明責任が増え、心理負荷と再学習が同時進行
WE040	39	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ39: SNS不安増幅が90.9。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.9。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE041	39	世界イベント	AI雇用不安増幅の悪化	0.74	全体	希望経路↓ 自己効力感↓	雇用不確実性	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ39: SNS不安増幅が90.9。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.9。	AIと景気の不確実性により、努力が報われる経路が見えにくくなる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB049	40	社会反応	制度要求の可視化	0.30	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛32.8、制度要求26.9、情報過敏17.1	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB050	40	社会反応	生活防衛シフト	0.52	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛32.8、制度要求26.9、情報過敏17.1	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE040	40	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒最小継続。中途は保全/品質/生技と営業を重点 / 首都圏業務支援株式会社: 新卒は絞り維持。危機広報・監査・AI運用の中途を優先 / 未来通信システム株式会社: 新卒厳選継続、中途は官公需運用監査・省電力DCを増枠	北関東精密加工株式会社: 採用絞りで不安増。手順化OJTとケアで定着は下支え / 首都圏業務支援株式会社: 新卒枠縮小で不安。証跡/検証スキル習得者は早期に役割獲得 / 未来通信システム株式会社: 安定領域志向が強まり、監査・運用系の志望増と競争激化 現役側には 北関東精密加工株式会社: 配置転換・多能工化が加速。SNS不安で現場抵抗も増える / 首都圏業務支援株式会社: 現場は監査・説明作業増。AI監督/品質保証へ職務転換圧力 / 未来通信システム株式会社: 運用監査へ再配置が進み、成果不安と説明負荷が増える
FB051	41	社会反応	制度要求の可視化	0.33	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求28.4、生活防衛25.9、情報過敏24.4	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB052	41	社会反応	生活防衛シフト	0.39	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求28.4、生活防衛25.9、情報過敏24.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE041	41	組織判断	企業・組織の採用育成判断	0.41	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒最小継続。中途は保全/品質/生技/営業を優先 / 未来通信システム株式会社: 新卒厳選継続、中途は運用監査・省電力DCを増枠 / 首都圏業務支援株式会社: 新卒は最小維持。危機対応・監査・AI運用の中途を増やす	北関東精密加工株式会社: 不安ケアで離職抑制。ただし採用枠は狭く競争増 / 未来通信システム株式会社: 厳選強化で不安増、監査運用志向の学習需要が高まる / 首都圏業務支援株式会社: 新卒枠は狭いが、AI検証・危機対応の職能学習機会は増える 現役側には 北関東精密加工株式会社: 現場は再配置と監査負担増。雇用は維持しつつ緊張 / 未来通信システム株式会社: 配置転換は増えるが雇用は守られ、再学習負荷が上がる / 首都圏業務支援株式会社: 現役は炎上対応と監査負荷が増す一方、専門職化で残留余地が広がる
FB053	42	社会反応	生活防衛シフト	0.43	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛27.9、情報過敏23.8、制度要求23.5	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE042	42	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒は最小継続。中途は保全/品質/生技厚め、採用説明増 / 首都圏業務支援株式会社: 新卒は最小維持。危機対応・監査・AI運用の中途を増やす / 未来通信システム株式会社: 新卒は厳選継続、中途は運用監査・省電力DC増枠	北関東精密加工株式会社: SNS不安下でも道筋提示で安心↑。一方、選抜感で不安残る / 首都圏業務支援株式会社: 採用選別と不安増で回避行動。検証スキルは強化される / 未来通信システム株式会社: 不安増幅で進路が保守化、監査・運用志向が強まる 現役側には 北関東精密加工株式会社: 地政学/物価不安で疲労↑。技能転換と現場合意負担が増える / 首都圏業務支援株式会社: 監査・説明負荷が増え疲労。再学習と役割転換圧が強まる / 未来通信システム株式会社: 再配置と内製化で学習負荷増、雇用は維持されやすい
WE042	42	世界イベント	エネルギー価格ショック	0.20	全体	生活コスト↑ 子ども意向↓	エネルギー価格圧力	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ42: SNS不安増幅が86.3。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は20.3。	エネルギー圧力が高く、家計と移動・電気代への不安が増える。
WE043	42	世界イベント	AI雇用不安増幅の悪化	0.75	全体	希望経路↓ 自己効力感↓	雇用不確実性	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ42: SNS不安増幅が86.3。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は20.3。	AIと景気の不確実性により、努力が報われる経路が見えにくくなる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
WE044	42	世界イベント	地政学SNS不安拡散の高止まり	0.81	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ42: SNS不安増幅が86.3。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は20.3。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE045	42	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ42: SNS不安増幅が86.3。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は20.3。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB054	43	社会反応	生活防衛シフト	0.30	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	情報過敏32.2、生活防衛20.5、制度要求15.2	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB055	43	社会反応	情報過敏の拡大	0.38	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	情報過敏32.2、生活防衛20.5、制度要求15.2	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE043	43	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒は最小継続。中途は保全/品質/生技優先、地元採用訴求強化 / 首都圏業務支援株式会社: 新卒は最小維持。炎上対応・監査・AI運用の中途を増やす / 未来通信システム株式会社: 新卒は厳選維持、中途は官公需運用・監査を増枠	北関東精密加工株式会社: 不安が強まり定着に影響。ケアと技能可視化で安心は増える / 首都圏業務支援株式会社: 採用絞りで入口は狭いが、説明力訓練が価値化 / 未来通信システム株式会社: 不安増幅で応募慎重化、監査・運用志向の若手が増える 現役側には 北関東精密加工株式会社: 誤情報対応で現場負担増。自動化で一部は負荷減、再配置が進む / 首都圏業務支援株式会社: 炎上対応負荷と再配置が増え、心理負担が上がる / 未来通信システム株式会社: 不安対応と内製化で負荷増、再学習と配置転換が加速
FB056	44	社会反応	生活防衛シフト	0.57	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛35.4、情報過敏20.0、制度要求15.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE044	44	組織判断	企業・組織の採用育成判断	0.42	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒最小継続。中途は保全/品質/生技優先、家族不安ケア訴求 / 未来通信システム株式会社: 新卒は厳選維持、中途は官公需運用・監査を増枠 / 首都圏業務支援株式会社: 新卒は最小維持。炎上対応・監査・AI運用の中途を厚める	北関東精密加工株式会社: 不安は増えるが相談と育成で定着改善、AI基礎で自信形成 / 未来通信システム株式会社: 安定志向が強まり、監査・運用志望へ偏りやすい / 首都圏業務支援株式会社: 新卒枠が細り不安増。検証・説明スキルの評価機会は増える 現役側には 北関東精密加工株式会社: 現場は監査負担増。保全/段取の技能価値は上がるが再学習圧力 / 未来通信システム株式会社: 炎上回避と説明責任が増え、運用負荷と再学習が重い / 首都圏業務支援株式会社: 監視/品質/説明責任の負荷増。再学習と当番負担が常態化
FB057	45	社会反応	生活防衛シフト	0.44	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛28.3、情報過敏21.7、制度要求18.2	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE045	45	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒最小継続。中途は保全/品質/生技に絞り、内定後フォロー強化 / 首都圏業務支援株式会社: 新卒は最小維持。監査/炎上/AI運用の中途を優先 / 未来通信システム株式会社: 新卒は厳選維持、中途は監査・官公需運用を増枠	北関東精密加工株式会社: 不安対策で定着は改善も、採用枠縮小で競争感は増す / 首都圏業務支援株式会社: 新卒枠の狭さで不安。対話/検証スキルに需要集中 / 未来通信システム株式会社: 配属早期化で成長機会増、選別強化で不安も増幅 現役側には 北関東精密加工株式会社: 監査/標準化負担が増えるが、技能の見える化で移動は円滑化 / 首都圏業務支援株式会社: 炎上対応と説明負荷増。監査・AI監督へ再学習圧力 / 未来通信システム株式会社: 雇用は守られるが監査・運用への再訓練負担が増す
FB058	46	社会反応	制度要求の可視化	0.38	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求31.1、生活防衛28.3、情報過敏22.3	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB059	46	社会反応	生活防衛シフト	0.44	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求31.1、生活防衛28.3、情報過敏22.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE046	46	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒最小継続。中途は生技/保全/調達に集中、内定後ケア強化 / 首都圏業務支援株式会社: 新卒は最小維持。危機広報/監査/AI運用の中途優先 / 未来通信システム株式会社: 新卒は厳選維持、中途は監査・官公需運用を優先増枠	北関東精密加工株式会社: 不安増で定着懸念。対話と見通し提示で安心感は一部改善 / 首都圏業務支援株式会社: 新卒枠縮小で不安増。AI運用型スキルに偏り / 未来通信システム株式会社: 採用厳選で不安増、官公需系スキルへ誘導が強まる 現役側には 北関東精密加工株式会社: 調達・保全負荷増。AI/ロボで省力化するが現場抵抗も出る / 首都圏業務支援株式会社: 説明責任・危機対応の負荷増。再学習圧が上がる / 未来通信システム株式会社: 配置転換と再学習が常態化、運用・監査へ職務移行が進む
WE046	46	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	台湾	ステップ46: SNS不安増幅が92.0。高リスク国: ウクライナ(限定戦争)、台湾(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は15.2。	台湾の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE047	46	世界イベント	供給網不安拡大の悪化	0.79	全体	物価不安↑ 雇用安定↓	供給網不安	ウクライナ(限定戦争)、台湾(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ46: SNS不安増幅が92.0。高リスク国: ウクライナ(限定戦争)、台湾(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は15.2。	供給網の不安定化により、物価と企業採用への不安が残る。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB060	47	社会反応	生活防衛シフト	0.54	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛33.8、制度要求21.8、情報過敏15.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE047	47	組織判断	企業・組織の採用育成判断	0.42	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒最小継続。中途は保全/生技/調達に集中 / 未来通信システム株式会社: 新卒厳選維持、中途は官公需運用・監査を増枠 / 首都圏業務支援株式会社: 新卒は最小維持。危機広報/監査/AI運用の中途を優先	北関東精密加工株式会社: 内定後ケア強化で安心感。AI必修で負荷も増える / 未来通信システム株式会社: 官公需志向が強まり、選別不安と安定志向が同時に増す / 首都圏業務支援株式会社: 入口は狭いが、AI監督・説明責任の技能が早期に身につく 現役側には 北関東精密加工株式会社: 保全/生技の役割増。監査手順で現場負担と抵抗が出る / 未来通信システム株式会社: 運用・監査へ職務転換圧力、計算枠不足で成果評価が緊張 / 首都圏業務支援株式会社: 再学習と評価の可視化が進み、成果圧力と炎上対応負荷が増える
FB061	48	社会反応	制度要求の可視化	0.29	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	情報過敏26.8、制度要求26.3、生活防衛22.0	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB062	48	社会反応	生活防衛シフト	0.32	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	情報過敏26.8、制度要求26.3、生活防衛22.0	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB063	48	社会反応	情報過敏の拡大	0.28	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	情報過敏26.8、制度要求26.3、生活防衛22.0	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE048	48	組織判断	企業・組織の採用育成判断	0.43	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒は最小継続。中途は保全/生技/調達優先で補強 / 未来通信システム株式会社: 新卒厳選維持、中途は官公需運用・監査を増枠 / 首都圏業務支援株式会社: 新卒は最小維持。危機広報/監査/AI運用の中途を優先	北関東精密加工株式会社: 不安増で安定志向強化。基礎AI必修が安心材料になる / 未来通信システム株式会社: 安心志向が強まり、官公需・監査志望が増える / 首都圏業務支援株式会社: 新卒枠は細り不安増。AI監督/危機対応の早期責任で成長機会 現役側には 北関東精密加工株式会社: 不安疲労が増す一方、監査/保全技能の評価が上がる / 未来通信システム株式会社: 運用・監査へ職務再編が進み、疲労と学び直しが増す / 首都圏業務支援株式会社: 慢性炎上対応で負荷増。監査・根拠提示の再学習が必須化
WE048	48	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ48: SNS不安増幅が89.9。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.1。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE049	48	世界イベント	地政学SNS不安拡散の高止まり	0.91	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ48: SNS不安増幅が89.9。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.1。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE050	48	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ48: SNS不安増幅が89.9。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.1。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB064	49	社会反応	生活防衛シフト	0.40	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛26.0、情報過敏23.8、制度要求16.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE049	49	組織判断	企業・組織の採用育成判断	0.42	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒は最小継続。中途は保全/生技/品質を優先補強 / 首都圏業務支援株式会社: 新卒は最小維持。危機対応/監査/AI運用の中途を優先 / 未来通信システム株式会社: 新卒は厳選維持、中途は運用・監査・官公需を増枠	北関東精密加工株式会社: 不安増幅で定着不安が上がるが、対話枠で離職を抑制 / 首都圏業務支援株式会社: 単純対応枠が縮小。監査/説明責任スキルが早期に求められる / 未来通信システム株式会社: 採用厳選で不安増、運用・監査系の学習誘導が強まる 現役側には 北関東精密加工株式会社: 監査・省人化で業務再編圧力、保全/品質へ再配置が進む / 首都圏業務支援株式会社: 問い合わせ対応はAI監督へ。炎上/監査の負荷増で疲弊リスク / 未来通信システム株式会社: 再配置と監査スキル化が進み、裁量縮小の不満も増える
FB065	50	社会反応	生活防衛シフト	0.33	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	情報過敏26.8、生活防衛22.4、制度要求18.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
